,age,workclass,education,marital-status,race,gender,capital-gain,capital-loss,hours-per-week,income
51,55.58723983168602,Private,Assoc-voc,Widowed,Black,Male,12285.211740553379,4356.0,24.267027854919434,0
52,56.789163172245026,Private,Assoc-voc,Widowed,White,Male,12285.047053456306,4356.0,20.399059653282166,0
53,56.57923150062561,Private,Assoc-voc,Widowed,White,Male,12285.039211213589,4356.0,28.669730842113495,1
54,51.82543310523033,Self-emp-not-inc,Assoc-voc,Widowed,White,Male,12285.023526728153,4356.0,47.432488329708576,1
55,79.19466948509216,Private,Bachelors,Widowed,White,Male,12285.26925033331,4356.0,15.328578531742096,1
56,64.6765855550766,Private,Assoc-voc,Widowed,White,Male,12285.060123860836,4356.0,17.67489391565323,0
57,40.49753773212433,Private,Assoc-voc,Widowed,White,Male,12285.188213825226,4356.0,18.952192425727844,0
58,61.253005385398865,Private,Assoc-voc,Widowed,White,Male,12285.15945893526,4356.0,41.07442480325699,0
59,48.71344703435898,Private,Assoc-voc,Widowed,White,Male,12285.277092576027,4356.0,25.22213441133499,1
60,74.8028461933136,Private,Assoc-voc,Widowed,White,Female,12285.002614080906,4356.0,6.939189672470093,0
61,58.629468619823456,Private,Assoc-voc,Widowed,White,Male,12285.075808346272,4356.0,53.51032420992851,0
62,41.080833435058594,Private,Assoc-voc,Widowed,White,Male,12285.590782284737,4356.0,17.250815868377686,0
63,30.758519411087036,Private,Assoc-voc,Widowed,White,Male,12285.010456323624,4356.0,10.272259533405304,0
64,55.30454961955547,Private,Assoc-voc,Widowed,White,Female,12285.018298566341,4356.0,25.967173367738724,1
65,68.51943361759186,Private,Assoc-voc,Widowed,White,Male,12285.203898310661,4356.0,36.11918434500694,1
66,30.713563442230225,Private,Assoc-voc,Widowed,White,Male,12285.154230773449,4356.0,25.45845115184784,0
67,65.14632511138916,Private,Assoc-voc,Widowed,White,Female,12285.018298566341,4356.0,23.70115625858307,0
68,70.27668178081512,Private,Assoc-voc,Widowed,White,Female,12285.02614080906,4356.0,35.15437838435173,0
69,27.5036780834198,Private,Assoc-voc,Widowed,White,Male,12285.023526728153,4356.0,38.09208069741726,1
70,43.59177911281586,Private,Assoc-voc,Widowed,White,Male,12285.067966103554,4356.0,48.562597796320915,0
71,56.60286632180214,Private,Assoc-voc,Widowed,White,Male,12285.739784896374,4356.0,38.38757008314133,1
72,51.4768542945385,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,White,Male,12285.028754889965,4356.0,25.7490331530571,1
73,51.79078969359398,Private,Assoc-voc,Widowed,White,Male,12285.439165592194,4356.0,21.0534525513649,0
74,48.69061607122421,Private,Assoc-voc,Widowed,White,Male,12285.410410702229,4356.0,30.13783833384514,0
75,66.88880932331085,Private,Assoc-voc,Widowed,White,Female,12285.002614080906,4356.0,5.344112277030945,0
76,59.11806678771973,Private,Assoc-voc,Widowed,White,Male,12285.209126472473,4356.0,21.301031231880188,0
77,63.66787326335907,Self-emp-not-inc,Assoc-voc,Widowed,White,Male,12285.002614080906,4356.0,33.231701493263245,0
78,64.57458758354187,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,White,Male,12285.133318126202,4356.0,36.721111088991165,0
79,50.76618880033493,Self-emp-not-inc,10th,Widowed,White,Male,12285.060123860836,4356.0,36.54892256855965,1
80,55.6580256074667,Private,Assoc-voc,Widowed,White,Female,12285.130704045296,4356.0,32.251429349184036,0
81,61.47546458244324,Private,Bachelors,Widowed,White,Male,12285.180371582508,4356.0,28.175600081682205,0
82,54.54495432972908,Self-emp-not-inc,10th,Widowed,White,Male,12285.052281618118,4356.0,25.800664007663727,1
83,45.908051669597626,Private,Assoc-voc,Widowed,White,Female,12285.34505867958,4356.0,37.89627233147621,0
84,50.56691247224808,Private,Assoc-voc,Widowed,White,Female,12285.282320737839,4356.0,18.24947190284729,0
85,28.514909505844116,Private,Assoc-voc,Widowed,White,Female,12285.007842242718,4356.0,32.99656614661217,0
86,58.91275817155838,Private,Masters,Widowed,White,Male,12285.24310952425,4356.0,46.063837334513664,1
87,46.28624153137207,Self-emp-not-inc,Assoc-voc,Widowed,White,Male,12285.007842242718,4356.0,38.50879146158695,1
88,46.88842695951462,Private,Assoc-voc,Widowed,White,Male,12285.081036508083,4356.0,35.92175576090813,0
89,61.179726362228394,Self-emp-not-inc,Bachelors,Widowed,White,Male,12286.011649310589,4356.0,23.296579241752625,0
90,52.19701869785786,Private,Assoc-voc,Widowed,White,Male,12285.232653200626,4356.0,33.5269521176815,0
91,43.293278217315674,Private,Assoc-voc,Widowed,White,Male,12285.21696871519,4356.0,16.29531502723694,0
92,67.71215951442719,Private,Assoc-voc,Widowed,White,Female,12285.015684485435,4356.0,10.247369945049286,0
93,62.94679892063141,Private,Assoc-voc,Widowed,White,Female,12285.334602355957,4356.0,24.033599615097046,0
94,53.367792673408985,Private,Assoc-voc,Widowed,White,Male,12285.039211213589,4356.0,10.119645059108734,0
95,75.02349758148193,Private,Assoc-voc,Widowed,White,Female,12285.0,4356.0,9.245828330516815,0
96,41.26924467086792,Private,Assoc-voc,Widowed,White,Male,12285.480990886688,4356.0,20.189253449440002,1
97,45.32276630401611,Private,Assoc-voc,Widowed,White,Male,12285.07058018446,4356.0,17.95443594455719,0
98,35.65293073654175,Private,Assoc-voc,Widowed,White,Female,12285.096720993519,4356.0,5.873662948608398,0
99,45.490225195884705,Private,Bachelors,Widowed,White,Female,12285.039211213589,4356.0,22.04493260383606,0
100,63.414934515953064,Private,Bachelors,Widowed,White,Female,12285.047053456306,4356.0,15.144035756587982,0
101,82.46542167663574,Private,Assoc-voc,Widowed,White,Female,12285.0,4356.0,9.536164999008179,0
102,62.317706644535065,Self-emp-not-inc,10th,Widowed,White,Male,12285.261408090591,4356.0,29.142682671546936,1
103,64.72183978557587,Private,10th,Married-civ-spouse,White,Male,12285.196056067944,4356.0,27.266654044389725,1
104,45.35627889633179,Private,Assoc-voc,Widowed,White,Female,12285.002614080906,4356.0,9.574419379234314,0
105,33.459214210510254,Self-emp-not-inc,Assoc-voc,Widowed,White,Male,12285.177757501602,4356.0,48.40909545123577,1
106,37.095532178878784,Private,Assoc-voc,Widowed,White,Male,12285.02614080906,4356.0,59.484235033392906,0
107,77.83494400978088,Private,Assoc-voc,Widowed,White,Female,12285.07058018446,4356.0,12.501440227031708,0
108,40.41904664039612,Private,Assoc-voc,Widowed,White,Female,12285.005228161812,4356.0,9.465964794158936,0
109,27.82083535194397,Private,Assoc-voc,Widowed,White,Female,12285.135932207108,4356.0,31.35859203338623,0
110,40.534703493118286,Private,Bachelors,Widowed,White,Male,12285.049667537212,4356.0,34.23367390036583,1
111,59.074164390563965,Self-emp-not-inc,Assoc-voc,Widowed,White,Female,12285.237881362438,4356.0,37.40519508719444,0
112,26.72334623336792,Self-emp-not-inc,Assoc-voc,Widowed,White,Male,12285.752855300903,4356.0,43.17051176726818,0
113,66.02531290054321,Self-emp-inc,Assoc-voc,Widowed,White,Male,12285.091492831707,4356.0,43.63794580101967,1
114,68.49506628513336,Self-emp-not-inc,Bachelors,Widowed,White,Male,12285.284934818745,4356.0,13.574779629707336,0
115,80.9231858253479,Private,Assoc-voc,Widowed,White,Female,12285.005228161812,4356.0,19.263908088207245,0
116,57.04802745580673,Private,Assoc-voc,Widowed,White,Male,12285.17252933979,4356.0,21.0345356464386,0
117,62.229769349098206,Self-emp-not-inc,Assoc-voc,Widowed,White,Male,12285.094106912613,4356.0,25.20338398218155,1
118,62.92122030258179,Private,Assoc-voc,Widowed,White,Female,12285.007842242718,4356.0,15.110401809215546,0
119,53.97875006706454,Self-emp-not-inc,Bachelors,Widowed,White,Male,12285.041825294495,4356.0,48.18956081941724,0
120,53.846176251769066,Private,Assoc-voc,Widowed,White,Male,12285.007842242718,4356.0,21.378655672073364,0
121,66.32628035545349,Private,Assoc-voc,Widowed,White,Male,12285.086264669895,4356.0,32.84489941596985,0
122,48.47545623779297,Private,Assoc-voc,Widowed,White,Female,12285.0,4356.0,13.7574502825737,0
123,49.96232807636261,Private,Assoc-voc,Widowed,White,Female,12285.020912647247,4356.0,28.085777640342712,0
124,67.54797613620758,Self-emp-not-inc,10th,Married-civ-spouse,White,Male,12285.023526728153,4356.0,28.58056554198265,1
125,71.00815451145172,Private,Assoc-voc,Widowed,White,Female,12285.0,4356.0,10.142431795597076,0
126,68.00824642181396,Self-emp-not-inc,Bachelors,Widowed,White,Male,12285.002614080906,4356.0,43.82010534405708,0
127,51.16692370176315,Private,Assoc-voc,Widowed,White,Female,12285.07058018446,4356.0,24.943743109703064,0
128,54.03712404007092,Private,Assoc-voc,Widowed,White,Male,12285.052281618118,4356.0,19.104392170906067,1
129,51.769226878881454,Private,Assoc-voc,Married-civ-spouse,White,Male,12285.261408090591,4356.0,32.00838056206703,0
130,78.53409934043884,Private,Assoc-voc,Widowed,White,Female,12285.0,4356.0,7.914501130580902,0
131,63.96250855922699,Self-emp-not-inc,10th,Widowed,White,Male,12285.219582796097,4356.0,33.53902745246887,1
132,55.09247472882271,Self-emp-not-inc,Bachelors,Widowed,White,Male,12285.023526728153,4356.0,43.22810435295105,0
133,48.97483044862747,Private,Assoc-voc,Widowed,White,Female,12285.036597132683,4356.0,25.15062576532364,0
134,75.14166498184204,Private,Bachelors,Widowed,White,Male,12285.05750977993,4356.0,14.527018129825592,1
135,28.873746156692505,Private,Assoc-voc,Widowed,White,Male,12285.099335074425,4356.0,24.215090334415436,0
136,50.12557992339134,Private,Assoc-voc,Widowed,White,Male,12286.748820126057,4356.0,22.82151287794113,0
137,38.98677599430084,Private,Bachelors,Widowed,White,Male,12285.107177317142,4356.0,18.562983751296997,1
138,63.86307907104492,Self-emp-not-inc,Assoc-voc,Widowed,White,Male,12285.005228161812,4356.0,38.33976013958454,1
139,52.319233149290085,Private,Assoc-voc,Widowed,White,Female,12285.041825294495,4356.0,27.329841822385788,0
140,64.38268303871155,State-gov,Assoc-voc,Widowed,White,Male,12285.033983051777,4356.0,35.46677163243294,0
141,62.46011906862259,Private,Bachelors,Widowed,White,Female,12285.235267281532,4356.0,30.698341816663742,0
142,79.08939599990845,Self-emp-not-inc,Bachelors,Married-civ-spouse,White,Male,12285.007842242718,4356.0,18.845317900180817,1
143,43.847562074661255,Private,Assoc-voc,Widowed,White,Male,12285.19867014885,4356.0,12.638157725334167,0
144,71.05190670490265,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,White,Male,12285.122861802578,4356.0,25.92281925678253,1
145,68.76689743995667,Self-emp-not-inc,Assoc-voc,Widowed,White,Male,12285.039211213589,4356.0,33.58352029323578,1
146,71.74988508224487,Private,Assoc-voc,Widowed,White,Female,12285.156844854355,4356.0,23.73021650314331,0
147,57.39501652121544,Self-emp-not-inc,Bachelors,Widowed,White,Male,12287.350058734417,4356.0,46.97803995385766,0
148,38.70460224151611,Private,10th,Widowed,White,Male,12285.264022171497,4356.0,53.95978141576052,1
149,73.70332717895508,State-gov,Bachelors,Widowed,White,Male,12285.264022171497,4356.0,15.494858622550964,1
150,45.16244584321976,Private,Assoc-voc,Widowed,White,Male,12285.164687097073,4356.0,20.423473179340363,0
151,61.61438691616058,Private,Assoc-voc,Widowed,White,Female,12285.109791398048,4356.0,21.917432606220245,1
152,57.808517664670944,Self-emp-not-inc,Masters,Widowed,White,Male,12285.010456323624,4356.0,40.720650643110275,1
153,41.67946493625641,Self-emp-not-inc,Assoc-voc,Widowed,White,Male,12285.34505867958,4356.0,13.444189608097076,1
154,40.49015200138092,Private,Assoc-voc,Widowed,White,Male,12285.002614080906,4356.0,5.9060351848602295,0
155,67.09028720855713,Private,Assoc-voc,Widowed,White,Male,12285.295391142368,4356.0,34.97997748851776,0
156,67.5968964099884,Private,Bachelors,Widowed,White,Male,12285.023526728153,4356.0,21.53218722343445,0
157,30.963420867919922,Private,Assoc-voc,Widowed,White,Male,12285.15945893526,4356.0,61.11127504706383,1
158,57.520152032375336,Private,Assoc-voc,Widowed,White,Female,12285.039211213589,4356.0,23.935898780822754,0
159,27.003246545791626,Private,Bachelors,Widowed,White,Male,12285.073194265366,4356.0,32.145374059677124,0
160,24.917198181152344,Private,Assoc-voc,Widowed,White,Female,12285.0,4356.0,15.495404779911041,0
161,35.53730821609497,Private,Assoc-voc,Married-civ-spouse,White,Male,12285.023526728153,4356.0,34.87659749388695,0
162,72.42227411270142,Self-emp-not-inc,10th,Widowed,White,Male,12285.041825294495,4356.0,39.392506927251816,1
163,56.78502103686333,Private,Bachelors,Widowed,White,Female,12285.033983051777,4356.0,17.0453000664711,0
164,60.914741814136505,Private,Assoc-voc,Widowed,White,Male,12285.041825294495,4356.0,12.87719064950943,1
165,71.64059364795685,Self-emp-not-inc,Bachelors,Widowed,White,Male,12285.271864414215,4356.0,23.407133758068085,1
166,48.891205072402954,Private,Assoc-voc,Widowed,White,Female,12285.075808346272,4356.0,25.95671021938324,1
167,62.358062624931335,Private,Bachelors,Widowed,White,Male,12285.541114747524,4356.0,37.40364423394203,1
168,67.43014883995056,State-gov,Assoc-voc,Widowed,White,Male,12285.337216436863,4356.0,12.90085357427597,0
169,37.26647686958313,Private,Bachelors,Widowed,White,Male,12285.18559974432,4356.0,21.01137799024582,0
170,58.70841836929321,Private,Assoc-voc,Widowed,White,Male,12285.020912647247,4356.0,51.06484357081354,1
171,38.045968651771545,Self-emp-not-inc,10th,Widowed,White,Male,12285.690117359161,4356.0,21.960406720638275,0
172,47.928179919719696,Private,Assoc-voc,Widowed,White,Male,12285.11501955986,4356.0,13.74557501077652,0
173,35.83771777153015,Private,Assoc-voc,Widowed,White,Male,12285.0444393754,4356.0,33.85567167401314,0
174,62.927642583847046,Self-emp-not-inc,Bachelors,Married-civ-spouse,White,Male,12285.018298566341,4356.0,49.11475111357868,1
175,59.00521928071976,Private,Assoc-voc,Widowed,White,Female,12285.005228161812,4356.0,18.513753652572632,0
176,57.13825213909149,Self-emp-not-inc,Assoc-voc,Widowed,White,Male,12285.060123860836,4356.0,29.327275097370148,1
177,38.01198184490204,Private,Assoc-voc,Widowed,White,Male,12285.023526728153,4356.0,5.261286199092865,0
178,52.74864234030247,Self-emp-not-inc,Assoc-voc,Widowed,White,Male,12285.167301177979,4356.0,50.958541579544544,0
179,51.35830172896385,Private,Assoc-voc,Widowed,White,Female,12285.054895699024,4356.0,28.272440791130066,1
180,38.70673727989197,Private,Assoc-voc,Widowed,White,Female,12285.01307040453,4356.0,49.64542483491823,1
181,49.21375787258148,Self-emp-not-inc,Assoc-voc,Widowed,White,Male,12285.120247721672,4356.0,32.22780293226242,1
182,29.837551832199097,Private,Bachelors,Widowed,White,Male,12285.329374194145,4356.0,20.597414076328278,0
183,32.11895942687988,Private,Assoc-voc,Widowed,White,Male,12285.065352022648,4356.0,30.928198128938675,0
184,55.60721719264984,Private,Assoc-voc,Married-civ-spouse,White,Male,12285.138546288013,4356.0,12.746372818946838,0
185,55.09876350313425,Private,Assoc-voc,Widowed,White,Male,12285.274478495121,4356.0,29.08301278948784,1
186,44.53481483459473,Private,Assoc-voc,Widowed,White,Male,12285.078422427177,4356.0,26.832577228546143,0
187,30.262763500213623,Self-emp-not-inc,Assoc-voc,Widowed,White,Male,12285.015684485435,4356.0,71.32783481478691,1
188,79.28470802307129,Private,Assoc-voc,Widowed,White,Female,12285.041825294495,4356.0,21.696046113967896,0
189,73.8936824798584,Private,Assoc-voc,Widowed,White,Female,12285.002614080906,4356.0,4.061103940010071,0
190,41.79248249530792,Private,Assoc-voc,Widowed,White,Female,12285.237881362438,4356.0,17.475485146045685,1
191,52.49080239236355,Self-emp-not-inc,10th,Widowed,White,Male,12285.054895699024,4356.0,53.80334310978651,1
192,67.01819586753845,Local-gov,Assoc-voc,Widowed,White,Male,12287.590554177761,4356.0,26.84513446688652,0
193,68.79643929004669,Private,Assoc-voc,Widowed,White,Female,12285.015684485435,4356.0,8.383279383182526,0
194,26.045440435409546,Private,Assoc-voc,Widowed,White,Male,12285.10194915533,4356.0,26.091348230838776,0
195,60.794038116931915,Private,10th,Widowed,White,Male,12285.091492831707,4356.0,22.90223902463913,1
196,53.19255718588829,Private,Assoc-voc,Widowed,White,Male,12285.028754889965,4356.0,14.306151509284973,0
197,44.20818507671356,Self-emp-not-inc,10th,Widowed,White,Male,12285.11501955986,4356.0,58.948195457458496,1
198,72.02192330360413,Private,Assoc-voc,Widowed,White,Male,12285.392112135887,4356.0,28.869132310152054,0
199,50.62060895562172,Private,Assoc-voc,Widowed,White,Male,12285.149002611637,4356.0,35.481620103120804,0
200,38.31135070323944,Self-emp-not-inc,Assoc-voc,Widowed,White,Male,12285.360743165016,4356.0,35.28539773821831,0
201,60.44254320859909,Self-emp-not-inc,Assoc-voc,Widowed,White,Male,12285.05750977993,4356.0,18.934744596481323,1
202,69.03798079490662,Private,Assoc-voc,Widowed,White,Female,12285.609080851078,4356.0,16.268489062786102,0
203,44.369563937187195,State-gov,Assoc-voc,Widowed,White,Male,12285.081036508083,4356.0,27.515612721443176,1
204,56.65906235575676,Private,Assoc-voc,Widowed,White,Female,12285.17252933979,4356.0,13.683254659175873,0
205,73.67100548744202,Self-emp-not-inc,10th,Married-civ-spouse,White,Male,12285.02614080906,4356.0,28.69387274980545,1
206,67.37646389007568,Private,Assoc-voc,Widowed,White,Male,12285.041825294495,4356.0,24.47570377588272,1
207,71.9895168542862,Private,Assoc-voc,Widowed,White,Female,12285.135932207108,4356.0,19.5924232006073,1
208,76.46118950843811,Self-emp-not-inc,Assoc-voc,Widowed,White,Male,12285.054895699024,4356.0,22.80175483226776,1
209,73.60970950126648,Private,Assoc-voc,Widowed,White,Female,12285.002614080906,4356.0,8.802263855934143,0
210,56.523947954177856,Federal-gov,Assoc-voc,Widowed,White,Male,12285.423481106758,4356.0,45.37882749736309,0
211,50.42414411902428,Private,Assoc-voc,Widowed,White,Female,12285.015684485435,4356.0,40.47907020151615,0
212,51.92606636881828,Private,Assoc-voc,Widowed,White,Female,12285.002614080906,4356.0,26.335261523723602,0
213,49.33297884464264,Self-emp-not-inc,Assoc-voc,Widowed,White,Male,12285.086264669895,4356.0,13.21685379743576,1
214,61.962057530879974,Self-emp-not-inc,Bachelors,Married-civ-spouse,White,Male,12285.78683835268,4356.0,21.85764443874359,1
215,64.21163535118103,Private,Assoc-voc,Widowed,White,Male,12285.023526728153,4356.0,19.19384515285492,0
216,29.617893934249878,Private,10th,Widowed,White,Male,12285.507131695747,4356.0,39.20175416767597,0
217,40.96369814872742,Private,Assoc-voc,Widowed,White,Male,12285.679661035538,4356.0,39.42897242307663,0
218,33.61100363731384,Private,Assoc-voc,Widowed,White,Male,12285.015684485435,4356.0,22.72202169895172,0
219,81.99837613105774,Private,Assoc-voc,Widowed,White,Female,12285.0,4356.0,7.3161784410476685,0
220,41.563864946365356,Private,10th,Widowed,White,Male,12285.386883974075,4356.0,27.3142748773098,0
221,54.869871094822884,Private,Assoc-voc,Widowed,White,Female,12285.010456323624,4356.0,23.242051124572754,0
222,33.87323784828186,Private,Assoc-voc,Widowed,White,Male,12285.596010446548,4356.0,39.56413687765598,0
223,78.48787951469421,Private,10th,Widowed,White,Male,12285.015684485435,4356.0,25.398867428302765,1
224,62.63263928890228,Private,Assoc-voc,Widowed,White,Male,12285.08365058899,4356.0,53.69763099402189,1
225,74.52362608909607,Private,Assoc-voc,Widowed,White,Female,12285.25617992878,4356.0,8.556016981601715,0
226,43.99811768531799,Private,Assoc-voc,Widowed,White,Male,12285.0444393754,4356.0,36.641012877225876,1
227,52.49059036374092,Self-emp-not-inc,10th,Widowed,White,Male,12285.054895699024,4356.0,38.03315484523773,0
228,42.93538248538971,Private,Assoc-voc,Widowed,White,Male,12285.041825294495,4356.0,22.603032410144806,0
229,55.09504046291113,Private,Assoc-voc,Widowed,White,Male,12285.316303789616,4356.0,11.122810542583466,0
230,70.4490180015564,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,White,Male,12285.060123860836,4356.0,43.23035688698292,1
231,57.577466547489166,Private,Assoc-voc,Widowed,White,Male,12285.28754889965,4356.0,39.282146632671356,1
232,49.68597149848938,Private,Assoc-voc,Widowed,White,Male,12285.65874838829,4356.0,14.194259345531464,0
233,65.47670352458954,Self-emp-not-inc,Assoc-voc,Widowed,White,Male,12285.007842242718,4356.0,31.61147603392601,1
234,48.31062752008438,Private,Bachelors,Widowed,White,Male,12285.637835741043,4356.0,18.278689861297607,0
235,55.395547315478325,Private,Assoc-voc,Widowed,White,Female,12285.015684485435,4356.0,18.498808801174164,0
236,32.49577331542969,Self-emp-not-inc,Assoc-voc,Widowed,White,Female,12285.17252933979,4356.0,35.42765858769417,0
237,29.516414165496826,Private,Assoc-voc,Widowed,White,Male,12285.036597132683,4356.0,16.01287281513214,0
238,59.86589401960373,Self-emp-not-inc,Assoc-voc,Widowed,White,Male,12285.018298566341,4356.0,43.55756428837776,1
239,57.417276442050934,Private,Bachelors,Widowed,White,Male,12285.747627139091,4356.0,20.367440938949585,0
240,60.22759848833084,Private,Assoc-voc,Widowed,White,Male,12285.01307040453,4356.0,43.38540570437908,0
241,39.2457572221756,Private,Bachelors,Widowed,White,Male,12285.350286841393,4356.0,31.10577666759491,0
242,59.337684988975525,Self-emp-not-inc,10th,Married-civ-spouse,White,Male,12285.015684485435,4356.0,28.342953503131866,0
243,41.39078950881958,Private,Assoc-voc,Widowed,White,Male,12285.331988275051,4356.0,32.32303875684738,0
244,34.458916425704956,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,White,Male,12285.0,4356.0,70.10774117708206,1
245,69.60812723636627,Private,Bachelors,Widowed,White,Female,12285.002614080906,4356.0,6.297276616096497,0
246,63.30650246143341,Private,Assoc-voc,Married-civ-spouse,White,Male,12285.0,4356.0,37.33365139365196,1
247,25.147799491882324,Private,10th,Widowed,White,Male,12285.047053456306,4356.0,52.938669223338366,1
248,48.1284561753273,Private,10th,Widowed,White,Male,12285.073194265366,4356.0,23.2586607336998,1
249,67.8635745048523,Self-emp-not-inc,Assoc-voc,Widowed,White,Male,12285.005228161812,4356.0,34.688863933086395,1
