,age,workclass,education,marital-status,race,gender,capital-gain,capital-loss,hours-per-week,income
99,23.870149612426758,Private,HS-grad,Married-civ-spouse,White,Male,12285.266636252403,4356.0,42.93988440930843,1
100,18.656448125839233,Private,HS-grad,Never-married,White,Male,12285.020912647247,4356.0,47.71328787133098,0
101,19.597420692443848,Private,HS-grad,Never-married,White,Male,12285.109791398048,4356.0,33.36061215400696,0
102,69.0836888551712,Private,HS-grad,Married-civ-spouse,White,Male,12285.028754889965,4356.0,57.06201618909836,1
103,47.45627099275589,Private,HS-grad,Married-civ-spouse,White,Male,12285.015684485435,4356.0,40.927084252238274,1
104,52.0733043551445,Private,HS-grad,Married-civ-spouse,White,Male,12285.31368970871,4356.0,47.584262028336525,1
105,23.339447736740112,Private,HS-grad,Never-married,White,Male,12285.162073016167,4356.0,29.996215641498566,0
106,80.77326107025146,Private,HS-grad,Married-civ-spouse,White,Male,12285.010456323624,4356.0,66.83646595478058,1
107,19.18660068511963,Private,HS-grad,Never-married,White,Male,12285.060123860836,4356.0,46.50166825205088,1
108,34.62223291397095,Private,HS-grad,Married-civ-spouse,White,Male,12285.352900922298,4356.0,66.5065489411354,1
109,19.60598874092102,Private,HS-grad,Never-married,White,Male,12285.01307040453,4356.0,16.81865644454956,0
110,18.62832999229431,Private,HS-grad,Never-married,White,Male,12285.067966103554,4356.0,57.4930504411459,1
111,18.651180267333984,Private,HS-grad,Never-married,White,Male,12285.12808996439,4356.0,44.61305646598339,1
112,22.39200782775879,Private,HS-grad,Never-married,White,Male,12285.023526728153,4356.0,49.121953289955854,1
113,43.60083532333374,Private,HS-grad,Married-civ-spouse,White,Male,12285.19867014885,4356.0,59.159083023667336,1
114,24.45363736152649,Private,HS-grad,Married-civ-spouse,White,Male,12285.031368970871,4356.0,49.672442990355194,0
115,47.50694274902344,Private,HS-grad,Married-civ-spouse,White,Male,12285.188213825226,4356.0,70.0027329325676,1
116,20.667978286743164,Private,HS-grad,Never-married,White,Male,12285.028754889965,4356.0,14.298969686031342,0
117,28.90653133392334,Private,HS-grad,Married-civ-spouse,White,Male,12285.237881362438,4356.0,56.77349907159805,1
118,18.947195291519165,Private,HS-grad,Never-married,White,Male,12285.033983051777,4356.0,25.8065125644207,0
119,28.818391799926758,Private,HS-grad,Married-civ-spouse,White,Male,12285.020912647247,4356.0,68.34785130620003,1
120,21.27060842514038,Private,HS-grad,Married-civ-spouse,White,Male,12285.007842242718,4356.0,38.32634934782982,1
121,43.86108362674713,Private,HS-grad,Married-civ-spouse,White,Male,12285.01307040453,4356.0,48.30766807869077,1
122,18.263096809387207,Private,HS-grad,Never-married,White,Female,12285.002614080906,4356.0,49.300718516111374,0
123,28.724814891815186,Private,HS-grad,Married-civ-spouse,White,Male,12285.007842242718,4356.0,60.6958924382925,1
124,18.503238201141357,Private,HS-grad,Married-civ-spouse,Black,Female,12285.023526728153,4356.0,51.63267645984888,1
125,37.856252789497375,Private,HS-grad,Married-civ-spouse,White,Male,12285.005228161812,4356.0,56.54332806169987,1
126,68.95727634429932,Private,HS-grad,Married-civ-spouse,White,Male,12285.01307040453,4356.0,55.93608906120062,1
127,23.27895212173462,Private,HS-grad,Married-civ-spouse,White,Male,12285.01307040453,4356.0,48.519386015832424,1
128,48.82370460033417,Private,HS-grad,Married-civ-spouse,White,Male,12285.067966103554,4356.0,48.678810115903616,1
129,18.339632034301758,Private,HS-grad,Never-married,White,Male,12285.036597132683,4356.0,54.48775202780962,0
130,20.412546157836914,Private,HS-grad,Never-married,White,Male,12285.036597132683,4356.0,45.91041895747185,1
131,47.049163699150085,Private,HS-grad,Married-civ-spouse,White,Male,12285.01307040453,4356.0,54.88165670633316,1
132,69.42054641246796,Private,HS-grad,Married-civ-spouse,White,Male,12285.041825294495,4356.0,61.57044516503811,1
133,24.15166997909546,Private,HS-grad,Divorced,White,Female,12285.311075627804,4356.0,67.22238746285439,1
134,39.06290674209595,Private,HS-grad,Married-civ-spouse,White,Male,12285.091492831707,4356.0,66.29163017868996,1
135,20.625638008117676,Private,HS-grad,Married-civ-spouse,White,Male,12285.047053456306,4356.0,54.983421228826046,1
136,57.75310403108597,Private,HS-grad,Married-civ-spouse,White,Male,12285.002614080906,4356.0,47.3656466640532,1
137,18.81038546562195,Private,HS-grad,Never-married,White,Male,12285.07058018446,4356.0,55.44673827290535,0
138,18.22452449798584,Private,HS-grad,Never-married,White,Female,12285.002614080906,4356.0,64.53493839502335,0
139,24.75503396987915,Private,HS-grad,Never-married,White,Male,12285.052281618118,4356.0,49.70960813621059,1
140,24.191707849502563,Private,HS-grad,Never-married,White,Female,12285.279706656933,4356.0,44.02984546869993,0
141,25.0731418132782,Private,HS-grad,Never-married,White,Male,12285.05750977993,4356.0,51.99408094212413,1
142,22.120336532592773,Private,HS-grad,Married-civ-spouse,White,Male,12285.096720993519,4356.0,42.276016265153885,0
143,18.376934051513672,Private,HS-grad,Never-married,White,Male,12285.036597132683,4356.0,36.30735892057419,0
144,50.53448885679245,Private,HS-grad,Married-civ-spouse,White,Male,12285.002614080906,4356.0,62.263706505298615,1
145,26.793339014053345,Private,HS-grad,Married-civ-spouse,White,Female,12285.209126472473,4356.0,56.63904432952404,0
146,20.487130880355835,Private,HS-grad,Never-married,White,Female,12285.002614080906,4356.0,56.571782276034355,0
147,22.755402088165283,Private,HS-grad,Never-married,White,Female,12285.060123860836,4356.0,62.320676267147064,1
148,28.29850459098816,Private,HS-grad,Married-civ-spouse,White,Female,12285.028754889965,4356.0,40.9668500572443,1
149,18.814286470413208,Private,HS-grad,Never-married,White,Female,12285.01307040453,4356.0,33.54594933986664,0
150,33.11741924285889,Private,HS-grad,Never-married,White,Male,12285.086264669895,4356.0,76.06882095336914,1
151,80.95492172241211,Private,HS-grad,Married-civ-spouse,White,Male,12285.0,4356.0,62.918411910533905,1
152,44.105775117874146,Private,HS-grad,Married-civ-spouse,White,Male,12285.007842242718,4356.0,59.63632160425186,1
153,19.526445150375366,Private,HS-grad,Never-married,Black,Female,12285.028754889965,4356.0,34.95517551898956,1
154,18.81639575958252,Private,HS-grad,Married-civ-spouse,White,Male,12285.033983051777,4356.0,31.012491822242737,0
155,29.25655961036682,Private,HS-grad,Married-civ-spouse,White,Male,12285.133318126202,4356.0,64.6208398938179,0
156,27.103413105010986,Private,HS-grad,Married-civ-spouse,White,Male,12285.133318126202,4356.0,35.59398540854454,1
157,69.86697006225586,Private,HS-grad,Married-civ-spouse,White,Male,12285.002614080906,4356.0,68.06403785943985,1
158,35.65663003921509,Private,HS-grad,Married-civ-spouse,White,Male,12285.227425038815,4356.0,39.84408560395241,1
159,18.940358877182007,Private,HS-grad,Never-married,Black,Male,12285.005228161812,4356.0,75.66605472564697,1
160,18.947472095489502,Private,HS-grad,Never-married,White,Male,12285.094106912613,4356.0,27.005925238132477,0
161,36.60253036022186,Private,HS-grad,Married-civ-spouse,White,Male,12285.17252933979,4356.0,57.751774966716766,1
162,50.5228456556797,Private,HS-grad,Married-civ-spouse,White,Male,12285.036597132683,4356.0,71.89611008763313,1
163,22.16503930091858,Private,HS-grad,Married-civ-spouse,White,Male,12285.054895699024,4356.0,49.59746769629419,1
164,18.39721369743347,Private,HS-grad,Never-married,White,Female,12285.010456323624,4356.0,58.52318353950977,0
165,50.369941771030426,Private,HS-grad,Married-civ-spouse,White,Male,12285.020912647247,4356.0,54.695850394666195,1
166,19.06272554397583,Private,HS-grad,Never-married,White,Male,12285.02614080906,4356.0,24.688077211380005,0
167,25.36447048187256,Private,HS-grad,Never-married,White,Male,12285.146388530731,4356.0,26.65573760867119,0
168,25.51727056503296,Private,HS-grad,Never-married,White,Female,12285.005228161812,4356.0,64.12467929720879,0
169,18.993189811706543,Private,HS-grad,Never-married,White,Male,12285.086264669895,4356.0,25.67142915725708,0
170,60.28933489322662,Private,HS-grad,Married-civ-spouse,White,Male,12285.096720993519,4356.0,71.66704672574997,1
171,32.39964509010315,Private,HS-grad,Married-civ-spouse,White,Male,12285.020912647247,4356.0,70.78808677196503,1
172,22.06218194961548,Private,HS-grad,Married-civ-spouse,White,Male,12285.01307040453,4356.0,38.736395969986916,0
173,18.045237064361572,Private,HS-grad,Never-married,White,Female,12285.002614080906,4356.0,16.69194793701172,0
174,18.43979001045227,Private,HS-grad,Never-married,Black,Female,12285.0444393754,4356.0,56.28998479247093,1
175,81.09559607505798,Private,HS-grad,Married-civ-spouse,White,Male,12285.0,4356.0,78.2744380235672,1
176,19.706123113632202,Private,HS-grad,Never-married,Black,Male,12285.036597132683,4356.0,34.82277178764343,0
177,19.827367544174194,Private,HS-grad,Married-civ-spouse,White,Male,12285.01307040453,4356.0,27.089062362909317,0
178,18.376770973205566,Private,HS-grad,Never-married,Black,Female,12285.005228161812,4356.0,47.03417368605733,0
179,23.893877506256104,Private,HS-grad,Married-civ-spouse,White,Male,12285.047053456306,4356.0,44.146627493202686,1
180,23.602909326553345,Private,HS-grad,Married-civ-spouse,White,Female,12285.018298566341,4356.0,49.057717280462384,0
181,55.376371666789055,Private,HS-grad,Married-civ-spouse,White,Male,12285.039211213589,4356.0,58.447724744677544,1
182,20.41022229194641,Private,HS-grad,Never-married,White,Male,12285.041825294495,4356.0,61.72873368859291,0
183,29.105435371398926,Private,HS-grad,Married-civ-spouse,White,Male,12285.007842242718,4356.0,71.94236698746681,1
184,18.25955629348755,Private,HS-grad,Never-married,Black,Female,12285.005228161812,4356.0,46.266837015748024,0
185,18.46099019050598,Private,HS-grad,Never-married,White,Female,12285.002614080906,4356.0,53.09162997454405,0
186,18.405678749084473,Private,HS-grad,Never-married,White,Male,12285.088878750801,4356.0,25.181011974811554,0
187,19.803101062774658,Private,HS-grad,Never-married,White,Male,12285.449621915817,4356.0,49.90989107475616,0
188,19.041724920272827,Private,HS-grad,Never-married,White,Male,12285.036597132683,4356.0,44.742686331272125,0
189,18.422093868255615,Private,HS-grad,Never-married,White,Male,12285.062737941742,4356.0,24.089202523231506,0
190,18.28606081008911,Private,HS-grad,Never-married,White,Female,12285.054895699024,4356.0,41.067404344677925,0
191,21.36828374862671,Private,HS-grad,Never-married,White,Male,12285.039211213589,4356.0,51.63324488699436,1
192,18.21400809288025,Private,HS-grad,Never-married,Black,Female,12285.005228161812,4356.0,50.27634613215923,0
193,23.28175663948059,Private,HS-grad,Never-married,White,Male,12285.023526728153,4356.0,51.16193892247975,0
194,38.29964339733124,Private,HS-grad,Married-civ-spouse,White,Male,12285.418252944946,4356.0,53.34784349054098,1
195,32.27331519126892,Private,HS-grad,Divorced,White,Male,12285.193441987038,4356.0,50.1422863707412,1
196,32.56809425354004,Private,HS-grad,Married-civ-spouse,White,Male,12285.010456323624,4356.0,50.59980486240238,1
197,35.15426516532898,Private,HS-grad,Married-civ-spouse,White,Female,12285.018298566341,4356.0,73.32610777020454,1
198,20.35255265235901,Private,HS-grad,Never-married,White,Male,12285.041825294495,4356.0,36.466885060071945,1
199,24.54094433784485,Private,HS-grad,Never-married,White,Male,12285.661362469196,4356.0,67.98527437448502,1
200,19.101051092147827,Private,HS-grad,Never-married,White,Female,12285.054895699024,4356.0,34.784654676914215,0
201,25.460317611694336,Private,HS-grad,Married-civ-spouse,White,Male,12285.088878750801,4356.0,66.89767646789551,1
202,18.3852961063385,Private,HS-grad,Never-married,Black,Female,12285.007842242718,4356.0,65.86304268240929,0
203,24.56585454940796,Private,HS-grad,Never-married,White,Male,12285.028754889965,4356.0,52.11216666176915,1
204,33.42891812324524,Private,HS-grad,Married-civ-spouse,White,Male,12285.34505867958,4356.0,36.687668442726135,1
205,29.956571102142334,Private,HS-grad,Married-civ-spouse,White,Male,12285.015684485435,4356.0,61.387248799204826,1
206,18.073634147644043,Private,HS-grad,Never-married,White,Female,12285.010456323624,4356.0,30.05318248271942,0
207,22.25571084022522,Private,HS-grad,Married-civ-spouse,White,Male,12285.041825294495,4356.0,20.158592700958252,0
208,23.367141008377075,Private,HS-grad,Married-civ-spouse,White,Female,12285.062737941742,4356.0,58.383888587355614,0
209,72.09812378883362,Private,HS-grad,Married-civ-spouse,White,Male,12285.010456323624,4356.0,63.27124124765396,1
210,36.65289902687073,Private,HS-grad,Married-civ-spouse,White,Male,12285.010456323624,4356.0,62.40925306081772,1
211,22.610811710357666,Private,HS-grad,Divorced,White,Female,12285.133318126202,4356.0,31.74251291155815,0
212,38.53081226348877,Private,HS-grad,Married-civ-spouse,White,Male,12285.211740553379,4356.0,53.392687901854515,1
213,19.806718826293945,Private,HS-grad,Never-married,White,Female,12285.0444393754,4356.0,58.272998198866844,0
214,24.067485094070435,Private,HS-grad,Married-civ-spouse,White,Male,12285.007842242718,4356.0,62.33370664715767,1
215,18.056159019470215,Private,HS-grad,Never-married,White,Female,12285.002614080906,4356.0,28.584093660116196,0
216,18.86461329460144,Private,HS-grad,Never-married,White,Male,12285.0444393754,4356.0,15.840275406837463,0
217,39.96890652179718,Private,HS-grad,Married-civ-spouse,White,Male,12285.423481106758,4356.0,50.20666055101901,1
218,18.289644241333008,Private,HS-grad,Never-married,White,Female,12285.10194915533,4356.0,24.43174833059311,0
219,19.21680235862732,Private,HS-grad,Married-civ-spouse,White,Male,12285.010456323624,4356.0,16.223134636878967,0
220,26.8787362575531,Private,HS-grad,Married-civ-spouse,White,Male,12285.138546288013,4356.0,34.5006148815155,1
221,18.24702286720276,Private,HS-grad,Never-married,White,Male,12285.018298566341,4356.0,28.736868768930435,0
222,18.480851411819458,Private,HS-grad,Never-married,White,Male,12285.041825294495,4356.0,48.15248253941536,0
223,20.37529993057251,Private,HS-grad,Married-civ-spouse,White,Male,12285.033983051777,4356.0,26.42782935500145,0
224,73.9794487953186,Private,HS-grad,Married-civ-spouse,White,Male,12285.036597132683,4356.0,49.56288728304207,1
225,26.49610948562622,Private,HS-grad,Married-civ-spouse,White,Male,12285.01307040453,4356.0,31.905219614505768,1
226,18.580217599868774,Private,HS-grad,Never-married,White,Male,12285.033983051777,4356.0,21.27181327342987,0
227,45.82037615776062,Private,HS-grad,Married-civ-spouse,White,Male,12285.094106912613,4356.0,52.94239466637373,1
228,35.89077830314636,Private,HS-grad,Never-married,White,Male,12285.023526728153,4356.0,62.29441252350807,1
229,18.219308137893677,Private,HS-grad,Never-married,White,Female,12285.002614080906,4356.0,26.11305871605873,0
230,69.98617494106293,Private,HS-grad,Married-civ-spouse,White,Male,12285.007842242718,4356.0,38.81748208403587,1
231,23.119431495666504,Private,HS-grad,Married-civ-spouse,White,Male,12285.020912647247,4356.0,44.64797293394804,0
232,30.38921356201172,Private,HS-grad,Married-civ-spouse,White,Female,12286.04301828146,4356.0,45.366001561284065,0
233,31.246758699417114,Private,HS-grad,Married-civ-spouse,White,Male,12285.036597132683,4356.0,53.9319741204381,1
234,22.86540699005127,Private,HS-grad,Married-civ-spouse,White,Male,12285.005228161812,4356.0,36.40448001027107,0
235,18.23955988883972,Private,HS-grad,Never-married,White,Female,12285.010456323624,4356.0,35.17392322421074,0
236,24.18967366218567,Private,HS-grad,Married-civ-spouse,White,Male,12285.018298566341,4356.0,60.57686664164066,1
237,28.814465045928955,Private,HS-grad,Married-civ-spouse,White,Male,12285.067966103554,4356.0,49.75723795918748,1
238,22.76096820831299,Private,HS-grad,Never-married,White,Male,12285.018298566341,4356.0,52.98008828610182,1
239,47.01313251256943,Private,HS-grad,Married-civ-spouse,White,Male,12285.002614080906,4356.0,65.72415807843208,1
240,18.280020475387573,Private,HS-grad,Never-married,White,Female,12285.0,4356.0,77.1291635632515,1
241,19.163864135742188,Private,HS-grad,Never-married,White,Male,12285.107177317142,4356.0,21.500726222991943,0
242,33.01391386985779,Private,HS-grad,Never-married,White,Male,12285.096720993519,4356.0,44.36169885843992,1
243,18.55262303352356,Private,HS-grad,Never-married,White,Male,12285.010456323624,4356.0,21.756985008716583,0
244,68.85275280475616,Private,HS-grad,Married-civ-spouse,White,Male,12285.002614080906,4356.0,51.60087812691927,1
245,43.46996605396271,Private,HS-grad,Married-civ-spouse,White,Male,12285.015684485435,4356.0,41.6449423879385,1
246,38.56987273693085,Private,HS-grad,Married-civ-spouse,White,Male,12285.02614080906,4356.0,57.59707224369049,1
247,21.269775867462158,Private,HS-grad,Married-civ-spouse,White,Female,12285.418252944946,4356.0,53.67875388264656,0
248,23.43093252182007,Private,HS-grad,Never-married,White,Male,12285.02614080906,4356.0,31.317725151777267,1
249,20.91278886795044,Private,HS-grad,Married-civ-spouse,White,Male,12285.015684485435,4356.0,33.68534505367279,0
250,19.81192445755005,Private,HS-grad,Never-married,White,Male,12285.060123860836,4356.0,34.688509076833725,0
251,18.588358640670776,Private,HS-grad,Never-married,White,Male,12285.054895699024,4356.0,36.821774899959564,0
252,19.54076385498047,Private,HS-grad,Never-married,White,Male,12285.015684485435,4356.0,25.550776571035385,0
253,42.3440101146698,Private,HS-grad,Married-civ-spouse,White,Male,12285.002614080906,4356.0,68.74936020374298,1
254,19.71453022956848,Private,HS-grad,Never-married,White,Female,12285.041825294495,4356.0,48.264848574995995,1
